CID,C4_3_N3_2_2*(1-FC_16_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0),FC_13_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0*(1-n),C4_3_N3_2_1*(1-FC_40_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),LeafAC_C4_C4_2*(1-FC_514_C4_0_Cl1_1_Cl1_1_C4_1_H1_2_Cl1_2_Cl1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0),C4_3_C4_3_1*(1-FC_9_C4_0_Cl1_1_/_1_/_0_0),dg_in_2*(1-C4_2_C4_2_2),na_ex_N3*C4_2_C4_3_2,na_ex_S6*(1-FC_127_C4_0_H1_1_H1_1_S6_1_O2_2_O2_2_O2_2_/_1_1_1_1_2_2_/_0_0_0_0_-1_0_0),FC_16_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0*(1-na_ex_N3),FC_30_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0*(1-FC_329_C4_0_H1_1_H1_1_C4_1_Cl1_2_C4_2_H1_3_H1_3_/_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0),FC_5_O2_0_/_/_0*(1-na_in_O2),N3_2_N3_2_2*(1-FC_237_O2_0_C4_1_H1_2_O2_2_/_1_1_2_/_0_0_0_0),C4_2_C4_3_2*(1-C4_3_S2_2_1),LeafAC_N3_C4_1*(1-FC_495_C4_0_O2_1_N3_1_H1_2_H1_2_/_2_1_1_1_/_0_0_0_0_0),N3_2_S6_4_1*(1-LeafAC_Cl1_N2_1),FC_3_C4_0_/_/_0*(1-C4_2_C4_3_1),C4_2_C4_3_2*(1-C4_2_C4_3_2),dg_in_3*(1-C4_2_N3_2_2),na_ex_C4*(1-FC_6_N3_0_/_/_0),C4_2_O2_2_1*(1-LeafAC_O2_N3_2),C4_2_C4_2_2*C4_2_C4_2_2,C4_2_C4_4_1*(1-FC_481_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0),FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0*(1-C4_2_C4_3_2),LeafAC_C4_C4_1*(1-FC_5_O2_0_/_/_0),FC_3_C4_0_/_/_0*(1-FC_3_C4_0_/_/_0),C4_2_N4_4_1*(1-FC_406_O2_0_S6_1_O2_2_O2_2_N3_2_H1_3_H1_3_/_1_2_2_1_1_1_/_0_0_0_0_0_0_0),FC_21_C4_0_H1_1_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0*(1-N2_2_S6_4_1),C4_2_C4_2_2*LeafAC_O2_N4_2,FC_15_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0*(1-FC_30_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0),C4_3_C4_4_1*C4_3_C4_4_1,na_ex_O2*(1-dg_in_3),FC_9_C4_0_Cl1_1_/_1_/_0_0*(1-FC_30_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_2*(1-C4_2_C4_4_1),FC_29_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0*(1-N3_3_O2_2_1),C4_3_S2_2_1*(1-C4_2_C4_2_2),C4_2_C4_2_2*FC_16_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,FC_18_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0*(1-FC_489_N3_0_C4_1_S2_2_S2_2_/_1_1_2_/_0_0_-1_0),C4_2_C4_2_2*(1-rank),FC_10_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0*(1-FC_49_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0*(1-FC_156_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_1_0_0_0_0_0_0_0),na_ex_N3*(1-bd_in_2),na_in_N3*(1-C4_2_C4_2_2),ms*(1-FC_6_N3_0_/_/_0),dg_4*(1-FC_208_O2_0_N3_1_O2_2_/_1_2_/_0_0_0),C4_2_C4_2_2*(1-C4_2_N3_3_1),C4_2_N3_2_2*(1-C4_4_S6_4_1),FC_16_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0*(1-na_ex_O1),na_in_N4*(1-FC_40_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),na_in_O2*(1-na_ex_Cl1),FC_20_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0*(1-FC_477_C4_0_C4_1_H1_2_H1_2_Cl1_2_C4_1_H1_2_H1_2_Cl1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0)
1574,0.0,0.0994095,0.0,0.0,0.0625,0.24813425,0.0,0.0,0.0,0.0,0.05859375,0.0,0.25,0.0,0.0,0.093137247549,0.1875,0.0714286,0.1875,0.0555556,0.015625,0.0,0.0,0.1102940625,0.10380618339099999,0.0,0.0,0.0,0.6,0.0,0.10612271102039991,0.0,0.0714286,0.0,0.0,0.0,0.0,0.10714287500000001,0.0,0.131579,0.0,0.04861115,0.101196,0.0,0.1145833375,0.0,0.0,0.0,0.0625,0.0
1575,0.1428569999999999,0.0,0.0357143,0.0,0.0625,0.117537,0.02500005,0.0,0.0,0.333333,0.05859375,0.0,0.15,0.0,0.0,0.2156861745098,0.1275,0.1428569999999999,0.109375,0.0555556,0.015625,0.0,0.2125,0.05514703125,0.179930733564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714287500000001,0.0,0.0526316,0.138889111111,0.04861115,0.075740175,0.0,0.125,0.0,0.0,0.0,0.0625,0.0
1576,0.0,0.0,0.0,0.0,0.03125,0.1455225,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.13235324999999998,0.09000000000000001,0.178571,0.0546875,0.0,0.0625,0.0,0.225,0.0588235,0.14532898615899997,0.0,0.0,0.0,0.0,0.0,0.023469376530599998,0.0,0.0,0.0,0.12500025,0.0,0.0,0.1964285,0.0,0.131579,0.0,0.0416667,0.096681375,0.0,0.20833325,0.0,0.0,0.0,0.0,0.0
1577,0.0,0.0,0.0,0.0,0.0625,0.0746269,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0475,0.0714286,0.09375,0.0,0.0,0.0,0.0,0.176471,0.0,0.0,0.0,0.0,0.0,0.033057785124000004,0.02653058489796,0.0,0.0714286,0.0,0.0,0.0,0.25,0.0,0.0,0.0263158,0.0,0.0,0.0781969,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1581,0.0,0.0,0.0,0.0,0.03125,0.0895522,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1275,0.0,0.125,0.0,0.0,0.0,0.0,0.176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0781969,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,0.0,0.0,0.107143,0.0,0.0,0.078358175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0,0.0,0.09722212499999991,0.292855,0.0,0.125,0.0,0.0,0.0,0.0,0.0
1583,0.0,0.0,0.0,0.0,0.0,0.12313425,0.0666666,0.0,0.3333335,0.0,0.0,0.0,0.13333340000000002,0.4,0.0,0.098039127451,0.16000000000000003,0.0714286,0.0,0.0,0.0625,0.0,0.0,0.0,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24999975,0.125,0.0,0.21428575000000002,0.0,0.0,0.2666664,0.0,0.170193,0.0,0.25,0.0,0.5,0.0,0.0,0.0
1584,0.0,0.0,0.0,0.0,0.0,0.0298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.1111109999999999,0.0,0.0,0.0,0.117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428999999999,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0526316,0.0,0.0,0.137994,0.0,0.0,0.0,0.0,0.0,0.125,0.0
1585,0.0,0.0,0.0,0.0,0.0,0.238806,0.0,0.0,0.0,0.0,0.05859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0555556,0.0,0.0,0.25,0.05514703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428999999999,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.368421,0.0,0.0,0.0416904,0.0,0.0,0.0,0.0,0.0,0.0625,0.25
1586,0.0,0.0,0.0,0.0,0.0,0.0298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526316,0.0,0.0,0.00389215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,0.0,0.0,0.0714286,0.0,0.125,0.117537,0.0666666,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2156861745098,0.16000000000000003,0.1428569999999999,0.0,0.0,0.015625,0.0,0.0,0.0,0.179930733564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09821425,0.0,0.0,0.277777388889,0.04861115,0.175943,0.0,0.125,0.0,0.0,0.0,0.0,0.0
1588,0.0,0.0,0.0,0.0,0.0,0.08955225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23214285,0.0,0.105263,0.0,0.0,0.050598,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1589,0.0,0.0,0.0,0.0,0.0,0.119403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.25,0.0588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428999999999,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.210526,0.0,0.0,0.0422959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,0.0,0.0,0.0,0.0,0.09375,0.10447762499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.1127450377451,0.1275,0.0714286,0.0,0.0,0.015625,0.0,0.0,0.0,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.07959184755102,0.0,0.0,0.0,0.0,0.0,0.0,0.10714287500000001,0.0,0.0,0.0,0.0,0.187716,0.0,0.125,0.0,0.0,0.0,0.0,0.0
1594,0.0,0.0,0.0,0.0,0.03125,0.13059725,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0588235,0.09000000000000001,0.0714286,0.02734375,0.0,0.015625,0.0,0.0,0.0,0.05536329584775,0.0,0.0,0.0,0.2,0.0,0.02653058489796,0.0,0.0,0.0,0.0,0.0,0.0,0.10714287500000001,0.0,0.105263,0.0,0.09722212499999991,0.08452158750000001,0.0,0.104166625,0.0,0.0,0.0,0.0,0.0
1595,0.0,0.0,0.0714286,0.0,0.03125,0.10261187499999999,0.02500005,0.0,0.20833325,0.0,0.0,0.0,0.15,0.2,0.0,0.1127450377451,0.1275,0.0714286,0.0,0.0,0.140625,0.0,0.0,0.0,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.321428625,0.0,0.0,0.13333360000000002,0.034722249999999996,0.1277329999999999,0.0,0.375,0.0,0.25,0.0,0.0,0.0
1596,0.0,0.0,0.0,0.0,0.0,0.0597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.09375,0.0,0.0,0.0,0.25,0.0588235,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105263,0.0,0.0,0.0202733,0.1,0.0,0.0,0.0,0.333333,0.0,0.0
1598,0.0,0.0,0.0357143,0.0,0.03125,0.104478,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.1078430872549,0.1275,0.05357144999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.02653058489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111109999999999,0.21284287499999993,0.0,0.0,0.25,0.0,0.0,0.0,0.0
1599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00219991,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1600,0.1428569999999999,0.0,0.178571,0.0,0.0,0.1567159999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.102941125,0.09000000000000001,0.0714286,0.02734375,0.0,0.015625,0.0,0.0,0.0,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.05306126265305991,0.125,0.1428569999999999,0.0,0.0,0.0,0.0,0.10714287500000001,0.0,0.0263158,0.0,0.1944442499999999,0.196662375,0.0,0.1145833375,0.0,0.0,0.0,0.0,0.0
1602,0.0,0.0,0.0,0.0,0.0,0.0597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.09375,0.0,0.0,0.0,0.25,0.0588235,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105263,0.0,0.0,0.0202733,0.1,0.0,0.0,0.0,0.333333,0.0,0.0
1603,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379485,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,0.0,0.0,0.0714286,0.0,0.09375,0.20522374999999998,0.02500005,0.0,0.20833325,0.0,0.15234375,0.0,0.15,0.2,0.0,0.078431372549,0.1275,0.25,0.08203125,0.1111109999999999,0.140625,0.0,0.0,0.0955881875,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.08571449999999993,0.0,0.0714286,0.0,0.0,0.09375,0.0,0.26785725000000005,0.0625,0.131579,0.13333360000000002,0.06944437499999995,0.120477,0.1,0.312499875,0.0,0.25,0.0,0.1875,0.0
1607,0.0,0.0,0.0,0.0,0.046875,0.078358175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13223114049600002,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.08928575000000001,0.0,0.0263158,0.0,0.0,0.4468899999999999,0.3,0.125,0.0,0.0,0.0,0.0,0.0
1608,0.0,0.0,0.0,0.0,0.0,0.0597015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.15625,0.0,0.0,0.1111109999999999,0.0,0.235294,0.0,0.0,0.0,0.0,0.0,0.033057785124000004,0.0255101744898,0.0,0.0634920968254,0.0,0.0,0.0,0.25,0.0,0.0,0.0789473999999999,0.0,0.0,0.0673738,0.2,0.0,0.0,0.0,0.0,0.0625,0.0
1609,0.0,0.0,0.0,0.0,0.0,0.0746269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.09375,0.0,0.0,0.1111109999999999,0.0,0.176471,0.0,0.0,0.0,0.0,0.0,0.033057785124000004,0.02653058489796,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0625,0.0789473999999999,0.0,0.0,0.046474,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1611,0.0,0.0,0.0,0.0,0.0,0.0746269,0.0,0.0,0.0,0.0,0.05859375,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.15625,0.0,0.0,0.1111109999999999,0.0,0.220588125,0.0,0.0,0.0,0.0,0.0,0.033057785124000004,0.0255101744898,0.0,0.0634920968254,0.0,0.0,0.0,0.25,0.0,0.0,0.0789473999999999,0.0,0.0,0.0632785,0.2,0.0,0.0,0.0,0.0,0.0625,0.0
1612,0.0,0.0,0.0,0.0,0.09375,0.20895524999999998,0.0,0.0,0.0,0.0,0.109375,0.0,0.1,0.0,0.0,0.117647,0.09000000000000001,0.0714286,0.1875,0.1111109999999999,0.015625,0.0,0.0,0.20588225,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.05306126265305991,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.116071425,0.0,0.210526,0.0,0.0,0.0740151999999999,0.0,0.125,0.0,0.0,0.0,0.125,0.0
1614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.0,0.294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00389215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,0.0,0.0,0.0,0.0,0.0,0.0298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.1640625,0.0,0.0,0.0,0.75,0.176471,0.0,0.0,0.0,0.0,0.0,0.0,0.027550992448980002,0.0,0.0714286,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0555556,0.06723849999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,0.0,0.0,0.0,0.0,0.0234375,0.078358175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0857143,0.25,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0,0.0,0.0,0.336755,0.0,0.125,0.0,0.0,0.0,0.0,0.0
1621,0.0,0.0,0.0,0.0,0.0625,0.1119405,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0514705625,0.0475,0.0714286,0.0,0.0,0.0625,0.0,0.0,0.0,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.02653058489796,0.0,0.0,0.0,0.0,0.0,0.0,0.21428575000000002,0.0625,0.105263,0.0,0.0,0.0813692,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1622,0.0,0.0,0.0,0.0,0.03125,0.08955225,0.0,0.166667,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.102941125,0.1275,0.0714286,0.0,0.0,0.0625,0.0,0.0,0.0,0.10380618339099999,0.0,0.0,0.0,0.0,0.0,0.05306126265305991,0.0,0.0,0.0,0.0,0.0,0.0,0.21428575000000002,0.0,0.0,0.0,0.0,0.2556179999999999,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1623,0.0,0.0,0.0,0.0,0.0,0.0447761,0.0,0.0,0.0,0.0,0.05859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0555556,0.0,0.0,0.0,0.220588125,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0263158,0.0,0.0,0.049448,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
1624,0.0,0.0,0.0,0.0,0.03125,0.078358175,0.0,0.0,0.0,0.0,0.05859375,0.0,0.1,0.0,0.0,0.0588235,0.09000000000000001,0.0357143,0.0625,0.0555556,0.015625,0.0,0.0,0.05514703125,0.05536329584775,0.0,0.2,0.0,0.0,0.0,0.055102081326529904,0.0,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0,0.0,0.0,0.149285,0.0,0.125,0.0,0.0,0.0,0.0625,0.0
1625,0.0,0.0,0.0,0.0,0.0,0.0298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0263158,0.0,0.0,0.0541978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,0.0,0.0,0.0,0.0,0.0234375,0.208955,0.0,0.0,0.0,0.0,0.109375,0.0,0.15,0.0,0.0,0.0514705625,0.1275,0.0357143,0.125,0.0555556,0.0,0.0,0.2125,0.102941125,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.027550992448980002,0.25,0.0714286,0.333333,0.0,0.0,0.0,0.0,0.0,0.131579,0.0,0.0,0.140905,0.0,0.0,0.0,0.0,0.0,0.104166625,0.0
1628,0.0,0.0,0.0,0.0,0.0,0.078358175,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0514705625,0.09000000000000001,0.0357143,0.0625,0.0,0.015625,0.0,0.225,0.0588235,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.027550992448980002,0.0,0.0,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0263158,0.0,0.0,0.0781969,0.0,0.125,0.0,0.0,0.0,0.0,0.0
1629,0.0,0.0,0.0,0.0,0.03125,0.08955225,0.0,0.0,0.0,0.0,0.05859375,0.0,0.05,0.0,0.0,0.05392154362745,0.0475,0.0357143,0.09375,0.0555556,0.0625,0.0,0.0,0.1102940625,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.027550992448980002,0.0,0.0714286,0.0,0.0,0.0,0.0,0.23214285,0.0,0.0263158,0.0,0.0,0.114338,0.0,0.25,0.0,0.0,0.0,0.0625,0.0
1631,0.0,0.0,0.0,0.0,0.0,0.0298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526316,0.0,0.0555556,0.199957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,0.1428569999999999,0.2440945,0.0357143,0.0,0.03125,0.0746269,0.0,0.0,0.0,0.0,0.05859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08203125,0.0,0.0,0.0,0.0,0.1654415625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555556,0.06630391249999999,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
1637,0.0,0.0,0.0,0.0,0.0,0.06716415,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0475,0.0,0.125,0.0,0.0625,0.0,0.0,0.176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23214285,0.0,0.0,0.0,0.0,0.0590309999999999,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1638,0.0,0.0,0.0,0.0,0.0,0.20895524999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.342105,0.0,0.0,0.0434426999999999,0.0,0.125,0.0,0.0,0.0,0.0,0.0
1639,0.0,0.0,0.0,0.0,0.0,0.10447762499999999,0.0,0.0,0.0,0.0,0.0546875,0.0,0.1,0.0,0.0,0.0514705625,0.09000000000000001,0.0357143,0.09375,0.0555556,0.015625,0.0,0.0,0.1102940625,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.027550992448980002,0.0,0.0714286,0.0,0.0,0.0,0.0,0.116071425,0.0,0.0263158,0.0,0.0,0.1209089999999999,0.0,0.125,0.0,0.0,0.0,0.125,0.0
1641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.102965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,0.0,0.0,0.0,0.0,0.0,0.0149253999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0555556,0.0539873,0.0,0.0,0.0,0.0,0.0,0.0,0.25
1645,0.0,0.0,0.0,0.0,0.03125,0.055970175,0.008333350000000002,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05637251887255,0.0475,0.0357143,0.03125,0.0,0.0625,0.0,0.0,0.0,0.05536329584775,0.0,0.0,0.0,0.0,0.0,0.027550992448980002,0.0,0.0,0.0,0.0,0.0,0.0,0.23214285,0.0,0.0,0.1500003,0.0,0.162076,0.0,0.25,0.0,0.0,0.0,0.0,0.0
